,t_vals,flux_ratio_vals
2817,14185,0.593194153966067
2818,14190,0.5931857601070281
2819,14195,0.5931773725097728
2820,14200,0.5931689911673091
2821,14205,0.5931606160726556
2822,14210,0.5931522472188411
2823,14215,0.5931438845989044
2824,14220,0.5931355282058952
2825,14225,0.5931271780328733
2826,14230,0.5931188340729086
2827,14235,0.5931104963190813
2828,14240,0.5931021647644822
2829,14245,0.5930938394022118
2830,14250,0.5930855202253819
2831,14255,0.5930772072271128
2832,14260,0.5930689004005364
2833,14265,0.5930605997387941
2834,14270,0.5930523052350378
2835,14275,0.5930440168824292
2836,14280,0.5930357346741402
2837,14285,0.5930274586033528
2838,14290,0.5930191886632592
2839,14295,0.5930109248470616
2840,14300,0.5930026671479721
2841,14305,0.5929944155592127
2842,14310,0.5929861700740159
2843,14315,0.5929779306856237
2844,14320,0.592969697387288
2845,14325,0.5929614701722711
2846,14330,0.5929532490338449
2847,14335,0.5929450339652913
2848,14340,0.5929368249599021
2849,14345,0.5929286220109786
2850,14350,0.5929204251118326
2851,14355,0.5929122342557853
2852,14360,0.5929040494361678
2853,14365,0.592895870646321
2854,14370,0.5928876978795955
2855,14375,0.5928795311293518
2856,14380,0.59287137038896
2857,14385,0.5928632156518002
2858,14390,0.5928550669112617
2859,14395,0.592846924160744
2860,14400,0.5928387873936558
2861,14405,0.592830656603416
2862,14410,0.5928225317834526
2863,14415,0.5928144129272036
2864,14420,0.5928063000281164
2865,14425,0.5927981930796481
2866,14430,0.5927900920752651
2867,14435,0.5927819970084438
2868,14440,0.5927739078726695
2869,14445,0.5927658246614377
2870,14450,0.592757747368253
2871,14455,0.5927496759866295
2872,14460,0.5927416105100907
2873,14465,0.5927335509321698
2874,14470,0.5927254972464092
2875,14475,0.5927174494463608
2876,14480,0.5927094075255859
2877,14485,0.5927013714776552
2878,14490,0.5926933412961485
2879,14495,0.5926853169746551
2880,14500,0.5926772985067742
2881,14505,0.5926692858861131
2882,14510,0.5926612791062893
2883,14515,0.5926532781609295
2884,14520,0.5926452830436693
2885,14525,0.5926372937481537
2886,14530,0.592629310268037
2887,14535,0.5926213325969826
2888,14540,0.5926133607286631
2889,14545,0.5926053946567604
2890,14550,0.5925974343749656
2891,14555,0.5925894798769784
2892,14560,0.5925815311565085
2893,14565,0.5925735882072738
